0.000029, 0.005714, 10
0.000131, 0.010286, 10
0.000389, 0.025714, 10
0.000846, 0.045714, 10
0.001560, 0.071429, 10
0.002589, 0.102857, 10
0.003989, 0.140000, 10
0.005789, 0.180000, 10
0.007989, 0.220000, 10
0.010589, 0.260000, 10
0.013589, 0.300000, 10
0.016989, 0.340000, 10
0.020789, 0.380000, 10
0.024989, 0.420000, 10
0.029589, 0.460000, 10
0.034589, 0.500000, 10
0.039989, 0.540000, 10
0.045789, 0.580000, 10
0.051989, 0.620000, 10
0.058589, 0.660000, 10
0.065589, 0.700000, 10
0.072989, 0.740000, 10
0.080789, 0.780000, 10
0.088989, 0.820000, 10
0.097589, 0.860000, 10
0.106589, 0.900000, 10
0.115989, 0.940000, 10
0.125789, 0.980000, 10
0.135989, 1.020000, 10
0.146589, 1.060000, 10
0.157589, 1.100000, 10
0.168989, 1.140000, 10
0.180789, 1.180000, 10
0.192989, 1.220000, 10
0.205589, 1.260000, 10
0.218589, 1.300000, 10
0.231989, 1.340000, 10
0.245789, 1.380000, 10
0.259989, 1.420000, 10
0.274589, 1.460000, 10
0.289589, 1.500000, 10
0.304989, 1.540000, 10
0.320789, 1.580000, 10
0.336989, 1.620000, 10
0.353589, 1.660000, 10
0.370589, 1.700000, 10
0.387989, 1.740000, 10
0.405789, 1.780000, 10
0.423989, 1.820000, 10
0.442589, 1.860000, 10
0.461589, 1.900000, 10
0.480989, 1.940000, 10
0.500789, 1.980000, 10
0.520989, 2.020000, 10
0.541589, 2.060000, 10
0.562589, 2.100000, 10
0.583989, 2.140000, 10
0.605789, 2.180000, 10
0.627989, 2.220000, 10
0.650589, 2.260000, 10
0.673589, 2.300000, 10
0.696989, 2.340000, 10
0.720789, 2.380000, 10
0.744989, 2.420000, 10
0.769589, 2.460000, 10
0.794589, 2.500000, 10
0.819989, 2.540000, 10
0.845789, 2.580000, 10
0.871989, 2.620000, 10
0.898589, 2.660000, 10
0.925589, 2.700000, 10
0.952989, 2.740000, 10
0.980789, 2.780000, 10
1.008989, 2.820000, 10
1.037589, 2.860000, 10
1.066589, 2.900000, 10
1.095989, 2.940000, 10
1.125789, 2.980000, 10
1.155989, 3.020000, 10
1.186589, 3.060000, 10
1.217589, 3.100000, 10
1.248989, 3.140000, 10
1.280789, 3.180000, 10
1.312989, 3.220000, 10
