dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,7.116700,17.768048,8.378167,1.690116,-1.115050,44.609980,0.698351
0.010000,7.129719,17.778723,8.395002,1.683522,-0.659469,45.558167,0.675186
0.010000,7.142965,17.789080,8.411817,1.681525,-0.199623,45.984606,0.652002
0.010000,7.156470,17.799143,8.428658,1.684117,0.259149,45.877150,0.628843
0.010000,7.170261,17.808932,8.445571,1.691232,0.711544,45.239528,0.605756
0.010000,7.184369,17.818466,8.462598,1.702757,1.152453,44.090870,0.582784
0.010000,7.198825,17.827759,8.479784,1.718528,1.577100,42.464685,0.559970
0.010000,7.213658,17.836824,8.497167,1.738339,1.981173,40.407323,0.537353
0.010000,7.228894,17.845672,8.514786,1.761949,2.360926,37.975282,0.514973
0.010000,7.244562,17.854310,8.532677,1.789081,2.713249,35.232291,0.492864
0.010000,7.260684,17.862743,8.550872,1.819438,3.035717,32.246880,0.471059
0.010000,7.277283,17.870972,8.569399,1.852704,3.326608,29.089019,0.449587
0.010000,7.294378,17.878999,8.588284,1.888553,3.584877,25.826952,0.428472
0.010000,7.311985,17.886820,8.607551,1.926655,3.810136,22.525883,0.407739
0.010000,7.330119,17.894434,8.627218,1.966680,4.002588,19.245239,0.387406
0.010000,7.348789,17.901834,8.647301,2.008310,4.162961,16.037262,0.367490
0.010000,7.368003,17.909015,8.667813,2.051234,4.292425,12.946368,0.348003
0.010000,7.387766,17.915971,8.688765,2.095160,4.392520,10.009578,0.328954
0.010000,7.408081,17.922694,8.710163,2.139810,4.465061,7.254027,0.310353
0.010000,7.428947,17.929176,8.732012,2.184931,4.512064,4.700327,0.292202
0.010000,7.450360,17.935410,8.754315,2.230288,4.535677,2.361339,0.274506
0.010000,7.472318,17.941388,8.777072,2.275669,4.538112,0.243453,0.257263
0.010000,7.494812,17.947103,8.800280,2.320884,4.521582,-1.652970,0.240472
0.010000,7.517835,17.952548,8.823938,2.365767,4.488286,-3.329608,0.224130
0.010000,7.541376,17.957716,8.848040,2.410171,4.440316,-4.797020,0.208232
0.010000,7.565424,17.962602,8.872580,2.453967,4.379683,-6.063311,0.192772
0.010000,7.589968,17.967200,8.897550,2.497050,4.308280,-7.140298,0.177742
0.010000,7.614993,17.971506,8.922943,2.539329,4.227841,-8.043871,0.163136
0.010000,7.640487,17.975515,8.948751,2.580728,4.139976,-8.786504,0.148943
0.010000,7.666435,17.979225,8.974962,2.621190,4.046144,-9.383227,0.135155
0.010000,7.692823,17.982632,9.001569,2.660666,3.947660,-9.848426,0.121762
0.010000,7.719635,17.985735,9.028560,2.699123,3.845679,-10.198097,0.108754
0.010000,7.746857,17.988532,9.055926,2.736536,3.741255,-10.442350,0.096119
0.010000,7.774474,17.991022,9.083655,2.772889,3.635288,-10.596742,0.083848
0.010000,7.802471,17.993206,9.111736,2.808174,3.528563,-10.672512,0.071930
0.010000,7.830832,17.995084,9.140160,2.842392,3.421778,-10.678486,0.060354
0.010000,7.859545,17.996656,9.168916,2.875547,3.315495,-10.628264,0.049110
0.010000,7.888594,17.997924,9.197992,2.907649,3.210223,-10.527222,0.038187
0.010000,7.917965,17.998889,9.227379,2.938713,3.106367,-10.385602,0.027574
0.010000,7.947645,17.999553,9.257067,2.968755,3.004261,-10.210593,0.017261
0.010000,7.977621,17.999919,9.287045,2.997797,2.904206,-10.005441,0.007240
0.010000,8.010356,18.000000,9.319780,3.273533,27.573579,2466.937207,0.000000
0.010000,8.050356,18.000000,9.359780,4.000000,72.646675,4507.309602,0.000000
0.010000,8.090356,18.000000,9.399780,4.000000,-0.000000,-7264.667452,0.000000
0.010000,8.130356,18.000000,9.439780,4.000000,-0.000000,-0.000000,0.000000
0.010000,8.170356,18.000000,9.479780,4.000000,0.000000,0.000000,0.000000
0.010000,8.210356,18.000000,9.519780,4.000000,0.000000,0.000000,0.000000
0.010000,8.250356,18.000000,9.559780,4.000000,0.000000,-0.000000,0.000000
0.010000,8.290356,18.000000,9.599780,4.000000,0.000000,-0.000000,0.000000
0.010000,8.330356,18.000000,9.639780,4.000000,-0.000000,-0.000000,0.000000
