dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,7.194709,10.345217,6.727351,4.059957,-1.891163,0.808245,4.955668
0.010000,7.204435,10.305993,6.767762,4.041107,-1.885020,0.614299,4.955257
0.010000,7.214103,10.266950,6.807985,4.022299,-1.880809,0.421036,4.955034
0.010000,7.223721,10.228087,6.848020,4.003514,-1.878526,0.228333,4.954999
0.010000,7.233296,10.189407,6.887868,3.984732,-1.878167,0.035876,4.955151
0.010000,7.242836,10.150912,6.927527,3.965935,-1.879733,-0.156538,4.955492
0.010000,7.252347,10.112604,6.966998,3.947102,-1.883224,-0.349111,4.956021
0.010000,7.261836,10.074485,7.006280,3.928216,-1.888645,-0.542162,4.956739
0.010000,7.271310,10.036558,7.045373,3.909256,-1.896003,-0.735808,4.957646
0.010000,7.280775,9.998825,7.084275,3.890203,-1.905307,-0.930354,4.958744
0.010000,7.290239,9.961290,7.122985,3.871037,-1.916567,-1.126014,4.960034
0.010000,7.299708,9.923954,7.161503,3.851739,-1.929796,-1.322895,4.961517
0.010000,7.309187,9.886822,7.199825,3.832289,-1.945010,-1.521397,4.963194
0.010000,7.318684,9.849897,7.237952,3.812667,-1.962224,-1.721441,4.965067
0.010000,7.328203,9.813183,7.275881,3.792852,-1.981459,-1.923452,4.967138
0.010000,7.337751,9.776683,7.313609,3.772825,-2.002733,-2.127391,4.969410
0.010000,7.347335,9.740401,7.351135,3.752564,-2.026067,-2.333419,4.971885
0.010000,7.356959,9.704343,7.388455,3.732049,-2.051484,-2.541705,4.974564
0.010000,7.366629,9.668512,7.425568,3.711259,-2.079008,-2.752370,4.977451
0.010000,7.376350,9.632914,7.462469,3.690173,-2.108659,-2.965086,4.980550
0.010000,7.386129,9.597554,7.499157,3.668768,-2.140462,-3.180329,4.983862
0.010000,7.395970,9.562436,7.535627,3.647024,-2.174440,-3.397771,4.987392
0.010000,7.405878,9.527567,7.571876,3.624918,-2.210611,-3.617118,4.991143
0.010000,7.415858,9.492953,7.607901,3.602428,-2.248998,-3.838687,4.995118
0.010000,7.425916,9.458600,7.643696,3.579531,-2.289615,-4.061747,4.999323
0.010000,7.436055,9.424514,7.679258,3.556207,-2.332477,-4.286166,5.003761
0.010000,7.446281,9.390702,7.714582,3.532431,-2.377592,-4.511490,5.008436
0.010000,7.456597,9.357172,7.749664,3.508181,-2.424963,-4.737120,5.013355
0.010000,7.467009,9.323929,7.784499,3.483435,-2.474589,-4.962550,5.018520
0.010000,7.477519,9.290984,7.819080,3.458171,-2.526456,-5.186760,5.023938
0.010000,7.488133,9.258342,7.853404,3.432365,-2.580545,-5.408866,5.029615
0.010000,7.498852,9.226013,7.887464,3.405997,-2.636823,-5.627844,5.035555
0.010000,7.509682,9.194005,7.921254,3.379045,-2.695247,-5.842357,5.041764
0.010000,7.520624,9.162327,7.954769,3.351487,-2.755752,-6.050484,5.048249
0.010000,7.531682,9.130987,7.988002,3.323304,-2.818263,-6.251168,5.055016
0.010000,7.542859,9.099996,8.020947,3.294478,-2.882680,-6.441638,5.062071
0.010000,7.554156,9.069363,8.053597,3.264989,-2.948883,-6.620283,5.069421
0.010000,7.565577,9.039098,8.085945,3.234822,-3.016719,-6.783644,5.077073
0.010000,7.577122,9.009211,8.117985,3.203961,-3.086015,-6.929627,5.085033
0.010000,7.588793,8.979712,8.149709,3.172396,-3.156556,-7.054063,5.093309
0.010000,7.600592,8.950612,8.181110,3.140115,-3.228096,-7.154026,5.101908
0.010000,7.612518,8.921921,8.212181,3.107111,-3.300346,-7.224947,5.110837
0.010000,7.624572,8.893649,8.242915,3.073382,-3.372968,-7.262192,5.120103
0.010000,7.636755,8.865809,8.273304,3.038926,-3.445577,-7.260903,5.129714
0.010000,7.649065,8.838410,8.303342,3.003749,-3.517736,-7.215927,5.139676
0.010000,7.661502,8.811463,8.333020,2.967859,-3.588948,-7.121174,5.149997
0.010000,7.674065,8.784979,8.362333,2.931273,-3.658648,-6.970081,5.160684
0.010000,7.686751,8.758967,8.391273,2.894011,-3.726213,-6.756454,5.171744
0.010000,7.699559,8.733439,8.419834,2.856101,-3.790945,-6.473192,5.183183
0.010000,7.712487,8.708404,8.448010,2.817580,-3.852072,-6.112700,5.195007
0.010000,7.725531,8.683871,8.475795,2.778493,-3.908753,-5.668161,5.207222
0.010000,7.738688,8.659850,8.503184,2.738892,-3.960067,-5.131374,5.219833
