dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,2.500018,12.000000,0.000028,0.005694,0.569358,56.935818,0.000000
0.010000,2.500132,12.000000,0.000142,0.011387,0.569358,0.000000,0.000000
0.010000,2.500389,12.000000,0.000399,0.025621,1.423395,85.403727,0.000000
0.010000,2.500844,12.000000,0.000854,0.045549,1.992754,56.935818,0.000000
0.010000,2.501556,12.000000,0.001566,0.071170,2.562112,56.935818,0.000000
0.010000,2.502581,12.000000,0.002591,0.102484,3.131470,56.935818,0.000000
0.010000,2.503976,12.000000,0.003986,0.139493,3.700828,56.935818,0.000000
0.010000,2.505769,12.000000,0.005779,0.179348,3.985507,28.467909,0.000000
0.010000,2.507961,12.000000,0.007971,0.219203,3.985507,0.000000,0.000000
0.010000,2.510552,12.000000,0.010562,0.259058,3.985507,-0.000000,0.000000
0.010000,2.513541,12.000000,0.013551,0.298913,3.985507,0.000000,0.000000
0.010000,2.516928,12.000000,0.016938,0.338768,3.985507,-0.000000,0.000000
0.010000,2.520715,12.000000,0.020725,0.378623,3.985507,0.000000,0.000000
0.010000,2.524899,12.000000,0.024909,0.418478,3.985507,-0.000000,0.000000
0.010000,2.529483,12.000000,0.029493,0.458333,3.985507,0.000000,0.000000
0.010000,2.534465,12.000000,0.034475,0.498188,3.985507,-0.000000,0.000000
0.010000,2.539845,12.000000,0.039855,0.538043,3.985507,0.000000,0.000000
0.010000,2.545624,12.000000,0.045634,0.577899,3.985507,0.000000,0.000000
0.010000,2.551802,12.000000,0.051812,0.617754,3.985507,0.000000,0.000000
0.010000,2.558378,12.000000,0.058388,0.657609,3.985507,0.000000,0.000000
0.010000,2.565352,12.000000,0.065362,0.697464,3.985507,0.000000,0.000000
0.010000,2.572726,12.000000,0.072736,0.737319,3.985507,0.000000,0.000000
0.010000,2.580497,12.000000,0.080507,0.777174,3.985507,-0.000000,0.000000
0.010000,2.588668,12.000000,0.088678,0.817029,3.985507,-0.000000,0.000000
0.010000,2.597236,12.000000,0.097246,0.856884,3.985507,0.000000,0.000000
0.010000,2.606204,12.000000,0.106214,0.896739,3.985507,-0.000000,0.000000
0.010000,2.615570,12.000000,0.115580,0.936594,3.985507,0.000000,0.000000
0.010000,2.625334,12.000000,0.125344,0.976449,3.985507,0.000000,0.000000
0.010000,2.635497,12.000000,0.135507,1.016304,3.985507,-0.000000,0.000000
0.010000,2.646059,12.000000,0.146069,1.056159,3.985507,0.000000,0.000000
0.010000,2.657019,12.000000,0.157029,1.096014,3.985507,-0.000000,0.000000
0.010000,2.668378,12.000000,0.168388,1.135870,3.985507,0.000000,0.000000
0.010000,2.680135,12.000000,0.180145,1.175725,3.985507,0.000000,0.000000
0.010000,2.692291,12.000000,0.192301,1.215580,3.985507,-0.000000,0.000000
0.010000,2.704845,12.000000,0.204855,1.255435,3.985507,0.000000,0.000000
0.010000,2.717798,12.000000,0.217808,1.295290,3.985507,0.000000,0.000000
0.010000,2.731149,12.000000,0.231159,1.335145,3.985507,0.000000,0.000000
0.010000,2.744899,12.000000,0.244909,1.375000,3.985507,-0.000000,0.000000
0.010000,2.759048,12.000000,0.259058,1.414855,3.985507,0.000000,0.000000
0.010000,2.773595,12.000000,0.273605,1.454710,3.985507,-0.000000,0.000000
0.010000,2.788541,12.000000,0.288551,1.494565,3.985507,0.000000,0.000000
0.010000,2.803885,12.000000,0.303895,1.534420,3.985507,0.000000,0.000000
0.010000,2.819628,12.000000,0.319638,1.574275,3.985507,-0.000000,0.000000
0.010000,2.835769,12.000000,0.335779,1.614130,3.985507,0.000000,0.000000
0.010000,2.852309,12.000000,0.352319,1.653986,3.985507,0.000000,0.000000
0.010000,2.869247,12.000000,0.369257,1.693841,3.985507,0.000000,0.000000
0.010000,2.886584,12.000000,0.386594,1.733696,3.985507,0.000000,0.000000
0.010000,2.904320,12.000000,0.404330,1.773551,3.985507,-0.000000,0.000000
0.010000,2.922454,12.000000,0.422464,1.813406,3.985507,-0.000000,0.000000
0.010000,2.940986,12.000000,0.440996,1.853261,3.985507,0.000000,0.000000
0.010000,2.959918,12.000000,0.459928,1.893116,3.985507,-0.000000,0.000000
0.010000,2.979247,12.000000,0.479257,1.932971,3.985507,0.000000,0.000000
0.010000,2.998976,12.000000,0.498986,1.972826,3.985507,0.000000,0.000000
0.010000,3.019102,12.000000,0.519112,2.012681,3.985507,0.000000,0.000000
0.010000,3.039628,12.000000,0.539638,2.052536,3.985507,-0.000000,0.000000
0.010000,3.060552,12.000000,0.560562,2.092391,3.985507,-0.000000,0.000000
0.010000,3.081874,12.000000,0.581884,2.132246,3.985507,0.000000,0.000000
0.010000,3.103595,12.000000,0.603605,2.172101,3.985507,-0.000000,0.000000
0.010000,3.125715,12.000000,0.625725,2.211957,3.985507,0.000000,0.000000
0.010000,3.148233,12.000000,0.648243,2.251812,3.985507,0.000000,0.000000
0.010000,3.171149,12.000000,0.671159,2.291667,3.985507,0.000000,0.000000
0.010000,3.194465,12.000000,0.694475,2.331522,3.985507,-0.000000,0.000000
0.010000,3.218178,12.000000,0.718188,2.371377,3.985507,0.000000,0.000000
0.010000,3.242291,12.000000,0.742301,2.411232,3.985507,-0.000000,0.000000
0.010000,3.266802,12.000000,0.766812,2.451087,3.985507,0.000000,0.000000
0.010000,3.291711,12.000000,0.791721,2.490942,3.985507,-0.000000,0.000000
0.010000,3.317019,12.000000,0.817029,2.530797,3.985507,0.000000,0.000000
0.010000,3.342726,12.000000,0.842736,2.570652,3.985507,-0.000000,0.000000
